timestamp,CMC
1755522600,0.2442817
1755522900,0.2437188
1755523200,0.2439715
1755523500,0.2447824
1755523800,0.2449711
1755524100,0.2449014
1755524400,0.2446262
1755524700,0.2439258
1755525000,0.2434143
1755525300,0.2428352
1755525600,0.2426180
1755525900,0.2425103
1755526200,0.2423089
1755526500,0.2421133
1755526800,0.2428117
1755527100,0.2432285
1755527400,0.2435219
1755527700,0.2435044
1755528000,0.2428997
1755528300,0.2428629
1755528600,0.2419447
1755528900,0.2427270
1755529200,0.2432103
1755529500,0.2442791
1755529800,0.2434678
1755530100,0.2432638
1755530400,0.2428776
1755530700,0.2429418
1755531000,0.2428015
1755531300,0.2424064
1755531600,0.2434338
1755531900,0.2440591
1755532200,0.2442606
1755532500,0.2444929
1755532800,0.2447952
1755533100,0.2455524
1755533400,0.2460831
1755533700,0.2459439
1755534000,0.2449128
1755534300,0.2445500
1755534600,0.2442744
1755534900,0.2439011
1755535200,0.2433955
1755535500,0.2434090
1755535800,0.2435789
1755536100,0.2432544
1755536400,0.2432788
1755536700,0.2437453
1755537000,0.2434970
1755537300,0.2441516
1755537600,0.2452725
1755537900,0.2456494
1755538200,0.2461510
1755538500,0.2471386
1755538800,0.2478596
1755539100,0.2477446
1755539400,0.2461356
1755539700,0.2458464
1755540000,0.2455513
1755540300,0.2446907
1755540600,0.2446710
1755540900,0.2444775
1755541200,0.2445485
1755541500,0.2449520
1755541800,0.2453201
1755542100,0.2452530
1755542400,0.2450814
1755542700,0.2451718
1755543000,0.2455225
1755543300,0.2460408
1755543600,0.2463114
1755543900,0.2466418
1755544200,0.2466477
1755544500,0.2450764
1755544800,0.2455412
1755545100,0.2452633
1755545400,0.2450488
1755545700,0.2450499
1755546000,0.2448293
1755546300,0.2446230
1755546600,0.2446769
1755546900,0.2447073
1755547200,0.2451866
1755547500,0.2450013
1755547800,0.2449932
1755548100,0.2453996
1755548400,0.2457278
1755548700,0.2455159
1755549000,0.2455911
1755549300,0.2457484
1755549600,0.2444994
1755549900,0.2445020
1755550200,0.2449004
1755550500,0.2453522
1755550800,0.2456151
1755551100,0.2459396
1755551400,0.2458580
1755551700,0.2461087
1755552000,0.2469005
1755552300,0.2470320
1755552600,0.2471112
1755552900,0.2470080
1755553200,0.2465524
1755553500,0.2466296
1755553800,0.2461288
1755554100,0.2469100
1755554400,0.2472891
1755554700,0.2479169
1755555000,0.2486021
1755555300,0.2486718
1755555600,0.2490647
1755555900,0.2492272
1755556200,0.2489379
1755556500,0.2490877
1755556800,0.2486136
1755557100,0.2484037
1755557400,0.2480294
1755557700,0.2478659
1755558000,0.2476109
1755558300,0.2474481
1755558600,0.2471073
1755558900,0.2470622
1755559200,0.2465894
1755559500,0.2464368
1755559800,0.2463640
1755560100,0.2457755
1755560400,0.2451133
1755560700,0.2449419
1755561000,0.2444248
1755561300,0.2448466
1755561600,0.2450356
1755561900,0.2449859
1755562200,0.2448571
1755562500,0.2447110
1755562800,0.2447585
1755563100,0.2439581
1755563400,0.2432436
1755563700,0.2428945
1755564000,0.2439742
1755564300,0.2439148
1755564600,0.2452086
1755564900,0.2460855
1755565200,0.2461352
1755565500,0.2467446
1755565800,0.2468899
1755566100,0.2465722
1755566400,0.2458971
1755566700,0.2451896
1755567000,0.2450903
1755567300,0.2443084
1755567600,0.2437971
1755567900,0.2436123
1755568200,0.2433982
1755568500,0.2433428
1755568800,0.2436500
1755569100,0.2433123
1755569400,0.2429975
1755569700,0.2430808
1755570000,0.2429213
1755570300,0.2427515
1755570600,0.2429855
1755570900,0.2431251
1755571200,0.2430976
1755571500,0.2434116
1755571800,0.2431220
1755572100,0.2433215
1755572400,0.2428062
1755572700,0.2423737
1755573000,0.2417876
1755573300,0.2419298
1755573600,0.2421527
1755573900,0.2413149
1755574200,0.2410783
1755574500,0.2407863
1755574800,0.2403308
1755575100,0.2399260
1755575400,0.2391375
1755575700,0.2385229
1755576000,0.2385476
1755576300,0.2383288
1755576600,0.2375043
1755576900,0.2376838
1755577200,0.2380334
1755577500,0.2379971
1755577800,0.2380269
1755578100,0.2384526
1755578400,0.2389039
1755578700,0.2393143
1755579000,0.2394616
1755579300,0.2398128
1755579600,0.2400616
1755579900,0.2408229
1755580200,0.2402996
1755580500,0.2397141
1755580800,0.2401150
1755581100,0.2399710
1755581400,0.2402121
1755581700,0.2402045
1755582000,0.2401956
1755582300,0.2406416
1755582600,0.2403585
1755582900,0.2401600
1755583200,0.2400690
1755583500,0.2394248
1755583800,0.2391556
1755584100,0.2393999
1755584400,0.2392333
1755584700,0.2398707
1755585000,0.2399924
1755585300,0.2402097
1755585600,0.2404717
1755585900,0.2402903
1755586200,0.2397140
1755586500,0.2395101
1755586800,0.2395824
1755587100,0.2393038
1755587400,0.2390473
1755587700,0.2389024
1755588000,0.2385267
1755588300,0.2382612
1755588600,0.2383090
1755588900,0.2381903
1755589200,0.2385320
1755589500,0.2381595
1755589800,0.2384489
1755590100,0.2387025
1755590400,0.2390145
1755590700,0.2392234
1755591000,0.2385514
1755591300,0.2384582
1755591600,0.2382614
1755591900,0.2381118
1755592200,0.2382570
1755592500,0.2378980
1755592800,0.2378066
1755593100,0.2380375
1755593400,0.2385599
1755593700,0.2394446
1755594000,0.2397450
1755594300,0.2398241
1755594600,0.2410505
1755594900,0.2411610
1755595200,0.2406706
1755595500,0.2413258
1755595800,0.2413820
1755596100,0.2417590
1755596400,0.2417706
1755596700,0.2413812
1755597000,0.2409690
1755597300,0.2410639
1755597600,0.2413652
1755597900,0.2412784
1755598200,0.2415745
1755598500,0.2417996
1755598800,0.2416759
1755599100,0.2415288
1755599400,0.2417269
1755599700,0.2415080
1755600000,0.2424005
1755600300,0.2428426
1755600600,0.2422157
1755600900,0.2417084
1755601200,0.2418786
1755601500,0.2417569
1755601800,0.2412769
1755602100,0.2412115
1755602400,0.2411994
1755602700,0.2416826
1755603000,0.2420933
1755603300,0.2419415
1755603600,0.2414185
1755603900,0.2413459
1755604200,0.2414269
1755604500,0.2415388
1755604800,0.2421262
1755605100,0.2421048
1755605400,0.2421195
1755605700,0.2421098
1755606000,0.2416973
1755606300,0.2415905
1755606600,0.2414390
1755606900,0.2409066
1755607200,0.2408840
1755607500,0.2410604
1755607800,0.2406154
1755608100,0.2408135
1755608400,0.2409229
1755608700,0.2408066
1755609000,0.2406248
1755609300,0.2404779
1755609600,0.2406668
1755609900,0.2410956
1755610200,0.2414640
1755610500,0.2402788
1755610800,0.2403292
1755611100,0.2397202
1755611400,0.2390216
1755611700,0.2400179
1755612000,0.2400992
1755612300,0.2404092
1755612600,0.2395710
1755612900,0.2389907
1755613200,0.2383243
1755613500,0.2381741
1755613800,0.2374498
1755614100,0.2369961
1755614400,0.2366344
1755614700,0.2354874
1755615000,0.2356176
1755615300,0.2362162
1755615600,0.2361543
1755615900,0.2360675
1755616200,0.2359042
1755616500,0.2359065
1755616800,0.2364142
1755617100,0.2371409
1755617400,0.2380161
1755617700,0.2379671
1755618000,0.2374845
1755618300,0.2372939
1755618600,0.2366906
1755618900,0.2360041
1755619200,0.2357434
1755619500,0.2353872
1755619800,0.2352310
1755620100,0.2352256
1755620400,0.2351515
1755620700,0.2356779
1755621000,0.2351985
1755621300,0.2348663
1755621600,0.2345949
1755621900,0.2347275
1755622200,0.2344439
1755622500,0.2345377
1755622800,0.2344855
1755623100,0.2345299
1755623400,0.2338001
1755623700,0.2344933
1755624000,0.2349822
1755624300,0.2351474
1755624600,0.2349083
1755624900,0.2352152
1755625200,0.2353277
1755625500,0.2352845
1755625800,0.2348475
1755626100,0.2350739
1755626400,0.2353781
1755626700,0.2357034
1755627000,0.2358112
1755627300,0.2359751
1755627600,0.2357013
1755627900,0.2355625
1755628200,0.2355900
1755628500,0.2354540
1755628800,0.2350821
1755629100,0.2342285
1755629400,0.2337103
1755629700,0.2336697
1755630000,0.2335930
1755630300,0.2322650
1755630600,0.2323600
1755630900,0.2322744
1755631200,0.2328069
1755631500,0.2340090
1755631800,0.2349257
1755632100,0.2346424
1755632400,0.2349079
1755632700,0.2347040
1755633000,0.2338118
1755633300,0.2332328
1755633600,0.2332508
1755633900,0.2333915
1755634200,0.2331748
1755634500,0.2329071
1755634800,0.2333478
1755635100,0.2338829
1755635400,0.2341177
1755635700,0.2344760
1755636000,0.2347407
1755636300,0.2347121
1755636600,0.2348912
1755636900,0.2352277
1755637200,0.2353564
1755637500,0.2354465
1755637800,0.2352863
1755638100,0.2352347
1755638400,0.2349773
1755638700,0.2346454
1755639000,0.2352138
1755639300,0.2351945
1755639600,0.2353294
1755639900,0.2351942
1755640200,0.2351223
1755640500,0.2352638
1755640800,0.2353000
1755641100,0.2345273
1755641400,0.2337325
1755641700,0.2336113
1755642000,0.2336635
1755642300,0.2339286
1755642600,0.2338773
1755642900,0.2342709
1755643200,0.2340745
1755643500,0.2340813
1755643800,0.2339010
1755644100,0.2338116
1755644400,0.2338411
1755644700,0.2330622
1755645000,0.2329292
1755645300,0.2327161
1755645600,0.2328931
1755645900,0.2325288
1755646200,0.2322094
1755646500,0.2322508
1755646800,0.2319509
1755647100,0.2315699
1755647400,0.2313589
1755647700,0.2309674
1755648000,0.2311675
1755648300,0.2321059
1755648600,0.2331327
1755648900,0.2329410
1755649200,0.2330221
1755649500,0.2325997
1755649800,0.2319883
1755650100,0.2317861
1755650400,0.2326047
1755650700,0.2328046
1755651000,0.2331498
1755651300,0.2328773
1755651600,0.2328320
1755651900,0.2331363
1755652200,0.2332174
1755652500,0.2324022
1755652800,0.2320695
1755653100,0.2325592
1755653400,0.2321729
1755653700,0.2314731
1755654000,0.2309627
1755654300,0.2308398
1755654600,0.2315880
1755654900,0.2330636
1755655200,0.2332566
1755655500,0.2331834
1755655800,0.2332781
1755656100,0.2335078
1755656400,0.2339045
1755656700,0.2339897
1755657000,0.2338101
1755657300,0.2336524
1755657600,0.2332492
1755657900,0.2333537
1755658200,0.2334762
1755658500,0.2333315
1755658800,0.2331262
1755659100,0.2334148
1755659400,0.2335889
1755659700,0.2331167
1755660000,0.2331646
1755660300,0.2337014
1755660600,0.2340736
1755660900,0.2350047
1755661200,0.2342962
1755661500,0.2337949
1755661800,0.2336338
1755662100,0.2338161
1755662400,0.2339226
1755662700,0.2341055
1755663000,0.2347608
1755663300,0.2347893
1755663600,0.2350367
1755663900,0.2349515
1755664200,0.2348688
1755664500,0.2351379
1755664800,0.2346569
1755665100,0.2344719
1755665400,0.2344801
1755665700,0.2350488
1755666000,0.2350244
1755666300,0.2348863
1755666600,0.2345939
1755666900,0.2343944
1755667200,0.2341663
1755667500,0.2342010
1755667800,0.2342573
1755668100,0.2344130
1755668400,0.2346527
1755668700,0.2347331
1755669000,0.2346385
1755669300,0.2348125
1755669600,0.2351157
1755669900,0.2351098
1755670200,0.2347302
1755670500,0.2343459
1755670800,0.2339338
1755671100,0.2340903
1755671400,0.2340140
1755671700,0.2341019
1755672000,0.2347928
1755672300,0.2349313
1755672600,0.2344884
1755672900,0.2347023
1755673200,0.2347164
1755673500,0.2350787
1755673800,0.2348502
1755674100,0.2349510
1755674400,0.2351415
1755674700,0.2350466
1755675000,0.2350340
1755675300,0.2346129
1755675600,0.2344393
1755675900,0.2344057
1755676200,0.2343550
1755676500,0.2340113
1755676800,0.2339212
1755677100,0.2339779
1755677400,0.2340135
1755677700,0.2343234
1755678000,0.2349596
1755678300,0.2347883
1755678600,0.2348877
1755678900,0.2351359
1755679200,0.2348096
1755679500,0.2352174
1755679800,0.2357019
1755680100,0.2354131
1755680400,0.2354389
1755680700,0.2353367
1755681000,0.2355460
1755681300,0.2355390
1755681600,0.2355650
1755681900,0.2353628
1755682200,0.2349774
1755682500,0.2341976
1755682800,0.2343745
1755683100,0.2345242
1755683400,0.2347137
1755683700,0.2337784
1755684000,0.2337533
1755684300,0.2338111
1755684600,0.2341343
1755684900,0.2339498
1755685200,0.2345414
1755685500,0.2343541
1755685800,0.2340567
1755686100,0.2338844
1755686400,0.2338193
1755686700,0.2340905
1755687000,0.2346722
1755687300,0.2347624
1755687600,0.2347141
1755687900,0.2347145
1755688200,0.2343564
1755688500,0.2337470
1755688800,0.2334933
1755689100,0.2334372
1755689400,0.2332487
1755689700,0.2324891
1755690000,0.2320035
1755690300,0.2313621
1755690600,0.2311493
1755690900,0.2327259
1755691200,0.2331190
1755691500,0.2342167
1755691800,0.2342922
1755692100,0.2342541
1755692400,0.2339057
1755692700,0.2329578
1755693000,0.2332003
1755693300,0.2332202
1755693600,0.2337829
1755693900,0.2341017
1755694200,0.2341127
1755694500,0.2340486
1755694800,0.2341991
1755695100,0.2338843
1755695400,0.2333643
1755695700,0.2328589
1755696000,0.2324688
1755696300,0.2328454
1755696600,0.2329890
1755696900,0.2325259
1755697200,0.2334937
1755697500,0.2325919
1755697800,0.2312391
1755698100,0.2309739
1755698400,0.2312804
1755698700,0.2314692
1755699000,0.2304595
1755699300,0.2300934
1755699600,0.2306448
1755699900,0.2316717
1755700200,0.2317359
1755700500,0.2338869
1755700800,0.2341384
1755701100,0.2339384
1755701400,0.2343119
1755701700,0.2338255
1755702000,0.2334832
1755702300,0.2340538
1755702600,0.2360523
1755702900,0.2359123
1755703200,0.2368476
1755703500,0.2374682
1755703800,0.2374915
1755704100,0.2372858
1755704400,0.2369814
1755704700,0.2370934
1755705000,0.2367024
1755705300,0.2353446
1755705600,0.2354398
1755705900,0.2365366
1755706200,0.2365086
1755706500,0.2367727
1755706800,0.2379997
1755707100,0.2385571
1755707400,0.2388779
1755707700,0.2381203
1755708000,0.2375625
1755708300,0.2375506
1755708600,0.2381839
1755708900,0.2381811
1755709200,0.2377930
1755709500,0.2386541
1755709800,0.2389492
1755710100,0.2389597
1755710400,0.2384145
1755710700,0.2383582
1755711000,0.2380807
1755711300,0.2380256
1755711600,0.2384112
1755711900,0.2389691
1755712200,0.2395096
1755712500,0.2393362
1755712800,0.2391790
1755713100,0.2384035
1755713400,0.2376660
1755713700,0.2375344
1755714000,0.2370482
1755714300,0.2367495
1755714600,0.2363847
1755714900,0.2361002
1755715200,0.2368093
1755715500,0.2373049
1755715800,0.2378744
1755716100,0.2379706
1755716400,0.2378680
1755716700,0.2380606
1755717000,0.2384123
1755717300,0.2391407
1755717600,0.2394115
1755717900,0.2403877
1755718200,0.2403591
1755718500,0.2408271
1755718800,0.2406358
1755719100,0.2406862
1755719400,0.2408725
1755719700,0.2419277
1755720000,0.2421614
1755720300,0.2418764
1755720600,0.2419408
1755720900,0.2417844
1755721200,0.2413861
1755721500,0.2412225
1755721800,0.2414903
1755722100,0.2416492
1755722400,0.2413211
1755722700,0.2415934
1755723000,0.2416644
1755723300,0.2419631
1755723600,0.2418832
1755723900,0.2419224
1755724200,0.2419623
1755724500,0.2420181
1755724800,0.2411767
1755725100,0.2413313
1755725400,0.2411707
1755725700,0.2408090
1755726000,0.2410030
1755726300,0.2418807
1755726600,0.2420069
1755726900,0.2423100
1755727200,0.2420860
1755727500,0.2421544
1755727800,0.2417532
1755728100,0.2415967
1755728400,0.2416156
1755728700,0.2417762
1755729000,0.2417841
1755729300,0.2418916
1755729600,0.2419827
1755729900,0.2422484
1755730200,0.2425014
1755730500,0.2426809
1755730800,0.2426872
1755731100,0.2424855
1755731400,0.2422696
1755731700,0.2420798
1755732000,0.2420175
1755732300,0.2417435
1755732600,0.2416434
1755732900,0.2413906
1755733200,0.2417651
1755733500,0.2419546
1755733800,0.2419058
1755734100,0.2413986
1755734400,0.2414685
1755734700,0.2415945
1755735000,0.2412375
1755735300,0.2411587
1755735600,0.2407372
1755735900,0.2404575
1755736200,0.2403904
1755736500,0.2407346
1755736800,0.2417679
1755737100,0.2415665
1755737400,0.2414271
1755737700,0.2411638
1755738000,0.2415491
1755738300,0.2417334
1755738600,0.2414901
1755738900,0.2413216
1755739200,0.2407110
1755739500,0.2406922
1755739800,0.2409408
1755740100,0.2409676
1755740400,0.2411677
1755740700,0.2414401
1755741000,0.2413387
1755741300,0.2418574
1755741600,0.2422099
1755741900,0.2425391
1755742200,0.2414888
1755742500,0.2409558
1755742800,0.2396467
1755743100,0.2395638
1755743400,0.2397152
1755743700,0.2392164
1755744000,0.2386326
1755744300,0.2387890
1755744600,0.2390112
1755744900,0.2392020
1755745200,0.2394322
1755745500,0.2399665
1755745800,0.2416039
1755746100,0.2414578
1755746400,0.2414677
1755746700,0.2408269
1755747000,0.2407087
1755747300,0.2404069
1755747600,0.2402520
1755747900,0.2403648
1755748200,0.2402593
1755748500,0.2398960
1755748800,0.2395142
1755749100,0.2393599
1755749400,0.2389644
1755749700,0.2387146
1755750000,0.2386944
1755750300,0.2385450
1755750600,0.2387341
1755750900,0.2393972
1755751200,0.2392876
1755751500,0.2393009
1755751800,0.2397890
1755752100,0.2393346
1755752400,0.2391614
1755752700,0.2386292
1755753000,0.2381518
1755753300,0.2381707
1755753600,0.2385478
1755753900,0.2383610
1755754200,0.2383843
1755754500,0.2387893
1755754800,0.2388019
1755755100,0.2389387
1755755400,0.2396400
1755755700,0.2397448
1755756000,0.2397746
1755756300,0.2392229
1755756600,0.2382435
1755756900,0.2381290
1755757200,0.2382450
1755757500,0.2378780
1755757800,0.2379290
1755758100,0.2381569
1755758400,0.2380804
1755758700,0.2379954
1755759000,0.2379549
1755759300,0.2379163
1755759600,0.2379079
1755759900,0.2376802
1755760200,0.2380376
1755760500,0.2375978
1755760800,0.2370787
1755761100,0.2370101
1755761400,0.2371823
1755761700,0.2372752
1755762000,0.2380411
1755762300,0.2381088
1755762600,0.2379411
1755762900,0.2382182
1755763200,0.2382584
1755763500,0.2382406
1755763800,0.2383405
1755764100,0.2382023
1755764400,0.2379383
1755764700,0.2372306
1755765000,0.2373434
1755765300,0.2372031
1755765600,0.2369972
1755765900,0.2370386
1755766200,0.2373106
1755766500,0.2367909
1755766800,0.2365943
1755767100,0.2361416
1755767400,0.2357875
1755767700,0.2357590
1755768000,0.2354004
1755768300,0.2355874
1755768600,0.2356822
1755768900,0.2361837
1755769200,0.2365707
1755769500,0.2369801
1755769800,0.2368121
1755770100,0.2362068
1755770400,0.2360501
1755770700,0.2354895
1755771000,0.2362189
1755771300,0.2360668
1755771600,0.2360394
1755771900,0.2361168
1755772200,0.2362173
1755772500,0.2363002
1755772800,0.2360245
1755773100,0.2364431
1755773400,0.2366036
1755773700,0.2365341
1755774000,0.2362079
1755774300,0.2363561
1755774600,0.2364666
1755774900,0.2363726
1755775200,0.2364350
1755775500,0.2364378
1755775800,0.2366472
1755776100,0.2372205
1755776400,0.2362107
1755776700,0.2363406
1755777000,0.2357754
1755777300,0.2358730
1755777600,0.2361148
1755777900,0.2359854
1755778200,0.2363409
1755778500,0.2359659
1755778800,0.2356576
1755779100,0.2360129
1755779400,0.2359407
1755779700,0.2364888
1755780000,0.2364346
1755780300,0.2363573
1755780600,0.2356187
1755780900,0.2350038
1755781200,0.2355262
1755781500,0.2357881
1755781800,0.2362090
1755782100,0.2362089
1755782400,0.2360857
1755782700,0.2368473
1755783000,0.2371064
1755783300,0.2370835
1755783600,0.2375520
1755783900,0.2374778
1755784200,0.2371499
1755784500,0.2372656
1755784800,0.2363920
1755785100,0.2372498
1755785400,0.2376286
1755785700,0.2377755
1755786000,0.2386747
1755786300,0.2382046
1755786600,0.2382547
1755786900,0.2378346
1755787200,0.2366654
1755787500,0.2354516
1755787800,0.2359198
1755788100,0.2360928
1755788400,0.2362096
1755788700,0.2362872
1755789000,0.2358146
1755789300,0.2350522
1755789600,0.2353189
1755789900,0.2357623
1755790200,0.2354345
1755790500,0.2348340
1755790800,0.2351192
1755791100,0.2353371
1755791400,0.2345873
1755791700,0.2341891
1755792000,0.2338575
1755792300,0.2337858
1755792600,0.2339948
1755792900,0.2344889
1755793200,0.2346660
1755793500,0.2342545
1755793800,0.2338871
1755794100,0.2339651
1755794400,0.2336236
1755794700,0.2336544
1755795000,0.2335985
1755795300,0.2335698
1755795600,0.2331688
1755795900,0.2327013
1755796200,0.2325287
1755796500,0.2328857
1755796800,0.2333843
1755797100,0.2333354
1755797400,0.2335133
1755797700,0.2340254
1755798000,0.2352051
1755798300,0.2349365
1755798600,0.2350019
1755798900,0.2344044
1755799200,0.2344127
1755799500,0.2348121
1755799800,0.2350716
1755800100,0.2348720
1755800400,0.2352681
1755800700,0.2355467
1755801000,0.2357750
1755801300,0.2358034
1755801600,0.2359626
1755801900,0.2360151
1755802200,0.2353889
1755802500,0.2361021
1755802800,0.2364477
1755803100,0.2366396
1755803400,0.2368342
1755803700,0.2366701
1755804000,0.2362451
1755804300,0.2354276
1755804600,0.2350600
1755804900,0.2350692
1755805200,0.2349255
1755805500,0.2350620
1755805800,0.2347212
1755806100,0.2346253
1755806400,0.2345627
1755806700,0.2346696
1755807000,0.2347569
1755807300,0.2348184
1755807600,0.2350056
1755807900,0.2354160
1755808200,0.2355747
1755808500,0.2350415
1755808800,0.2343737
1755809100,0.2346974
1755809400,0.2351013
1755809700,0.2356632
1755810000,0.2359618
1755810300,0.2350127
1755810600,0.2353719
1755810900,0.2357287
1755811200,0.2358115
1755811500,0.2362554
1755811800,0.2363308
1755812100,0.2364083
1755812400,0.2364292
1755812700,0.2364374
1755813000,0.2363713
1755813300,0.2366163
1755813600,0.2365853
1755813900,0.2367541
1755814200,0.2367208
1755814500,0.2369665
1755814800,0.2372756
1755815100,0.2373903
1755815400,0.2373128
1755815700,0.2371680
1755816000,0.2368597
1755816300,0.2367006
1755816600,0.2368406
1755816900,0.2368573
1755817200,0.2370440
1755817500,0.2367704
1755817800,0.2361510
1755818100,0.2359380
1755818400,0.2356751
1755818700,0.2353733
1755819000,0.2356037
1755819300,0.2354124
1755819600,0.2349640
1755819900,0.2349207
1755820200,0.2349642
1755820500,0.2353130
1755820800,0.2354646
1755821100,0.2359753
1755821400,0.2366948
1755821700,0.2366191
1755822000,0.2365402
1755822300,0.2369286
1755822600,0.2369944
1755822900,0.2371917
1755823200,0.2371297
1755823500,0.2371151
1755823800,0.2365920
1755824100,0.2356159
1755824400,0.2358738
1755824700,0.2360252
1755825000,0.2350443
1755825300,0.2346611
1755825600,0.2354532
1755825900,0.2360476
1755826200,0.2361130
1755826500,0.2358032
1755826800,0.2360465
1755827100,0.2361242
1755827400,0.2363814
1755827700,0.2363822
1755828000,0.2364460
1755828300,0.2363843
1755828600,0.2368410
1755828900,0.2372985
1755829200,0.2376006
1755829500,0.2382005
1755829800,0.2382100
1755830100,0.2378105
1755830400,0.2375104
1755830700,0.2375088
1755831000,0.2372135
1755831300,0.2373299
1755831600,0.2368823
1755831900,0.2366966
1755832200,0.2371183
1755832500,0.2372232
1755832800,0.2363956
1755833100,0.2360429
1755833400,0.2359603
1755833700,0.2356828
1755834000,0.2355571
1755834300,0.2350040
1755834600,0.2348771
1755834900,0.2347548
1755835200,0.2350497
1755835500,0.2353353
1755835800,0.2360306
1755836100,0.2360735
1755836400,0.2365981
1755836700,0.2367855
1755837000,0.2364863
1755837300,0.2362946
1755837600,0.2364758
1755837900,0.2362353
1755838200,0.2360352
1755838500,0.2351510
1755838800,0.2353255
1755839100,0.2353476
1755839400,0.2359327
1755839700,0.2361062
1755840000,0.2360667
1755840300,0.2356360
1755840600,0.2354117
1755840900,0.2357068
1755841200,0.2356484
1755841500,0.2353274
1755841800,0.2358532
1755842100,0.2362895
1755842400,0.2364528
1755842700,0.2362567
1755843000,0.2357360
1755843300,0.2360410
1755843600,0.2363735
1755843900,0.2368977
1755844200,0.2365258
1755844500,0.2361401
1755844800,0.2353417
1755845100,0.2349315
1755845400,0.2351616
1755845700,0.2353586
1755846000,0.2354557
1755846300,0.2359072
1755846600,0.2365588
1755846900,0.2366847
1755847200,0.2362285
1755847500,0.2368067
1755847800,0.2370143
1755848100,0.2370994
1755848400,0.2374103
1755848700,0.2374439
1755849000,0.2374120
1755849300,0.2374393
1755849600,0.2372647
1755849900,0.2374200
1755850200,0.2377313
1755850500,0.2377734
1755850800,0.2383207
1755851100,0.2382375
1755851400,0.2378298
1755851700,0.2381071
1755852000,0.2378906
1755852300,0.2377276
1755852600,0.2372899
1755852900,0.2371723
1755853200,0.2371674
1755853500,0.2371330
1755853800,0.2370979
1755854100,0.2370659
1755854400,0.2368630
1755854700,0.2366783
1755855000,0.2365698
1755855300,0.2364920
1755855600,0.2361469
1755855900,0.2364524
1755856200,0.2368966
1755856500,0.2368274
1755856800,0.2369563
1755857100,0.2367582
1755857400,0.2359793
1755857700,0.2360323
1755858000,0.2353397
1755858300,0.2352882
1755858600,0.2354753
1755858900,0.2351727
1755859200,0.2348139
1755859500,0.2346415
1755859800,0.2343811
1755860100,0.2344272
1755860400,0.2344115
1755860700,0.2342700
1755861000,0.2336517
1755861300,0.2333712
1755861600,0.2329414
1755861900,0.2329210
1755862200,0.2329784
1755862500,0.2329823
1755862800,0.2325458
1755863100,0.2324984
1755863400,0.2329549
1755863700,0.2327503
1755864000,0.2324774
1755864300,0.2318819
1755864600,0.2307591
1755864900,0.2307764
1755865200,0.2306776
1755865500,0.2303864
1755865800,0.2300797
1755866100,0.2287353
1755866400,0.2283469
1755866700,0.2294721
1755867000,0.2315470
1755867300,0.2307054
1755867600,0.2302294
1755867900,0.2303287
1755868200,0.2303011
1755868500,0.2302711
1755868800,0.2297352
1755869100,0.2298328
1755869400,0.2301074
1755869700,0.2302666
1755870000,0.2297489
1755870300,0.2325209
1755870600,0.2325851
1755870900,0.2323312
1755871200,0.2318124
1755871500,0.2387814
1755871800,0.2432117
1755872100,0.2451249
1755872400,0.2452896
1755872700,0.2442559
1755873000,0.2452649
1755873300,0.2475473
1755873600,0.2469082
1755873900,0.2473081
1755874200,0.2480022
1755874500,0.2484023
1755874800,0.2478767
1755875100,0.2490534
1755875400,0.2496311
1755875700,0.2495227
1755876000,0.2498580
1755876300,0.2500325
1755876600,0.2496835
1755876900,0.2505066
1755877200,0.2508750
1755877500,0.2511316
1755877800,0.2518290
1755878100,0.2509263
1755878400,0.2505811
1755878700,0.2518176
1755879000,0.2543723
1755879300,0.2532594
1755879600,0.2528290
1755879900,0.2526033
1755880200,0.2530948
1755880500,0.2539436
1755880800,0.2539964
1755881100,0.2536853
1755881400,0.2531750
1755881700,0.2523608
1755882000,0.2522998
1755882300,0.2534671
1755882600,0.2535873
1755882900,0.2543476
1755883200,0.2550422
1755883500,0.2555442
1755883800,0.2559725
1755884100,0.2559636
1755884400,0.2558686
1755884700,0.2553453
1755885000,0.2554713
1755885300,0.2551738
1755885600,0.2558012
1755885900,0.2561654
1755886200,0.2552947
1755886500,0.2551850
1755886800,0.2550013
1755887100,0.2537562
1755887400,0.2538669
1755887700,0.2542649
1755888000,0.2541920
1755888300,0.2543232
1755888600,0.2549823
1755888900,0.2542203
1755889200,0.2543090
1755889500,0.2548607
1755889800,0.2549453
1755890100,0.2552370
1755890400,0.2554802
1755890700,0.2558064
1755891000,0.2559330
1755891300,0.2561413
1755891600,0.2560911
1755891900,0.2561710
1755892200,0.2561837
1755892500,0.2561616
1755892800,0.2559396
1755893100,0.2558477
1755893400,0.2558927
1755893700,0.2555845
1755894000,0.2558869
1755894300,0.2558862
1755894600,0.2558454
1755894900,0.2556512
1755895200,0.2556849
1755895500,0.2552714
1755895800,0.2555652
1755896100,0.2555339
1755896400,0.2555318
1755896700,0.2565308
1755897000,0.2572569
1755897300,0.2569513
1755897600,0.2571525
1755897900,0.2571468
1755898200,0.2577469
1755898500,0.2575479
1755898800,0.2578944
1755899100,0.2583279
1755899400,0.2582225
1755899700,0.2578912
1755900000,0.2579275
1755900300,0.2578952
1755900600,0.2572642
1755900900,0.2569709
1755901200,0.2570052
1755901500,0.2570660
1755901800,0.2569660
1755902100,0.2572218
1755902400,0.2564850
1755902700,0.2564793
1755903000,0.2566097
1755903300,0.2560369
1755903600,0.2556493
